dialogue_id,context,response,domain,user_intents,user_slots,context_len,response_len
MUL1267.json,sure. book it for 7 people at 11:15 on thursday.,"i have you booked at the river bar steakhouse and grill. the reference number is basbiq2i, the table will be reserved for 15 minutes. any other questions?","restaurant, hotel",['book_restaurant'],"{'restaurant-bookday': 'thursday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '11:15', 'restaurant-food': 'modern european', 'restaurant-pricerange': 'cheap', 'hotel-area': 'south', 'hotel-name': 'aylesbray lodge guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '4'}",10,27
MUL1267.json,"no, that'll be all, thanks. you were a great help.",enjoy your stay in cambridge. thank you.,"restaurant, hotel",['book_restaurant'],"{'restaurant-bookday': 'thursday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '11:15', 'restaurant-food': 'modern european', 'restaurant-name': 'the river bar steakhouse and grill', 'restaurant-pricerange': 'cheap', 'hotel-area': 'south', 'hotel-name': 'aylesbray lodge guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '4'}",10,7
MUL2394.json,"hello, i am traveling to cambridge and would like to find a place to eat. i want it in the centre of town, in the cheap range.",we have 15 inexpensive places to dine in the center of town. is there any particular cuisine you'd like?,"restaurant, taxi, attraction","['find_restaurant', 'find_attraction']","{'restaurant-area': 'centre', 'restaurant-pricerange': 'cheap'}",27,19
MUL2394.json,"that's great! can you see if one of them serves portuguese food, please?",the nandos city centre serves portuguese. would you like me to book a table for you?,"restaurant, taxi, attraction",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'portuguese', 'restaurant-pricerange': 'cheap'}",13,16
MUL2394.json,"yes, please. book it for 8 people on saturday 14:30.",cbooking was unsuccessful. can we try another day or time slot?,"restaurant, taxi, attraction",['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:30', 'restaurant-food': 'portuguese', 'restaurant-pricerange': 'cheap'}",10,11
MUL2394.json,sure how about a booking at 13:30?,"you are all set for 13:30, the reference number is 0ah6hxgl and the table will be reserved for 15 minutes, anything else that i can assist with?","restaurant, taxi, attraction","['book_restaurant', 'find_taxi']","{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap'}",7,27
MUL2394.json,"yes, i am also looking for places to go in town in the same area as the restaurant.",how about castle galleries? it's a museum in the centre of town.,"restaurant, taxi, attraction",['find_attraction'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre'}",18,12
MUL2394.json,"yes, may i have the address and the phone number?","the address is unit su43,grande arcade, saint andrews street","restaurant, taxi, attraction",['find_attraction'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",10,9
MUL2394.json,i will also need to book a taxi for commuting between the restaurant and museum.,"okay, what time would you like to depart or arrive?","restaurant, taxi, attraction","['find_taxi', 'book_restaurant']","{'taxi-departure': 'nandos city centre', 'taxi-destination': 'castle galleries', 'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",15,10
MUL2394.json,i would like the taxi arrives at the restaurant by 13:30. also could you provide me with the phone number for castle galleries?,"yes, it is 01223307402. anything else today?","restaurant, taxi, attraction","['find_taxi', 'book_restaurant', 'find_attraction']","{'taxi-arriveby': '13:30', 'taxi-departure': 'nandos city centre', 'taxi-destination': 'castle galleries', 'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",23,7
MUL2394.json,i need the contact number and car type for the taxi please.,sure. the car is a red volkswagen and the contact number is 07422508366,"restaurant, taxi, attraction",['find_taxi'],"{'taxi-arriveby': '13:30', 'taxi-departure': 'nandos city centre', 'taxi-destination': 'castle galleries', 'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",12,13
MUL2394.json,excellent. thank you for your help.,no problem. is there anything else you need?,"restaurant, taxi, attraction",[],"{'taxi-arriveby': '13:30', 'taxi-departure': 'nandos city centre', 'taxi-destination': 'castle galleries', 'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",6,8
MUL2394.json,"i think i'm good, thanks!",you're welcome! have a good day!,"restaurant, taxi, attraction",[],"{'taxi-arriveby': '13:30', 'taxi-departure': 'nandos city centre', 'taxi-destination': 'castle galleries', 'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",5,6
MUL2394.json,"no, that should be all. goodbye!",thank you for using cambridge towninfo centre! goodbye!,"restaurant, taxi, attraction",[],"{'taxi-arriveby': '13:30', 'taxi-departure': 'nandos city centre', 'taxi-destination': 'castle galleries', 'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '13:30', 'restaurant-food': 'portuguese', 'restaurant-name': 'nandos city centre', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre', 'attraction-name': 'castle galleries'}",6,8
PMUL3296.json,i'm looking for a place to stay in the north part of town.,"how about arbury lodge guesthouse? moderate price range, 4 stars. free parking and wifi.","attraction, hotel",['find_hotel'],{'hotel-area': 'north'},13,14
PMUL3296.json,that sounds like a great place to stay. thank you for your help!,is there anything else i can help you with?,"attraction, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-name': 'arbury lodge guesthouse'}",13,9
PMUL3296.json,"yeah, could you book me a room for 2 people for 4 nights starting tuesday?","your reference number is 91wnh1r1 . for the arbury lodge guesthouse, starting tuesday for 2 nights, and 4 guests. can i assist with anything else?","attraction, hotel",['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '4', 'hotel-bookstay': '2', 'hotel-name': 'arbury lodge guesthouse'}",15,25
PMUL3296.json,"i am also looking to visit a museum, it would need to be in the west.",there are 7 museums in the west. some have entrance fees and others do not. do you have a preference?,"attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '4', 'hotel-bookstay': '2', 'hotel-name': 'arbury lodge guesthouse', 'attraction-area': 'west', 'attraction-type': 'museum'}",16,20
PMUL3296.json,"i have no preference, i just need to know how much the entrance fee is.",cambridge and county folk museum has an entrance fee of 3.50 pounds. all the other museums are free. is there anything else?,"attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '4', 'hotel-bookstay': '2', 'hotel-name': 'arbury lodge guesthouse', 'attraction-area': 'west', 'attraction-type': 'museum'}",15,22
PMUL3296.json,that's all i needed for today! thanks a bunch! bye!!,"goodbye, have a great day","attraction, hotel",[],"{'hotel-area': 'north', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '4', 'hotel-bookstay': '2', 'hotel-name': 'arbury lodge guesthouse', 'attraction-area': 'west', 'attraction-type': 'museum'}",10,5
PMUL0627.json,i need to book train tickets.,"sure, where are you headed?","restaurant, train, hotel",['find_train'],{},6,5
PMUL0627.json,i need a train that is headed to london kings cross and i need to arrive by 20:30.,i can help with that. what day will you be travelling?,"restaurant, train, hotel",['find_train'],"{'train-arriveby': '20:30', 'train-destination': 'london kings cross'}",18,11
PMUL0627.json,i will be leaving saturday.,we have 8 trains to london kings cross that day. is there any particular time you'd like to leave by?,"restaurant, train, hotel","['find_train', 'find_restaurant']","{'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross'}",5,20
PMUL0627.json,i would like to leave at 16:20,the tr8134 leaves at 17:00. will that be okay?,"restaurant, train, hotel",['find_train'],"{'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '16:20'}",7,9
PMUL0627.json,"yes, that would be fine. i don't need tickets, i just need the travel time, price, and train id.","the train id is tr0427, it leaves cambridge at 19:00 and arrives at london kings cross at 19:51. the cost is 18.88 pounds. may i be of further assistance.","restaurant, train, hotel",['find_train'],"{'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '17:00'}",19,29
PMUL0627.json,thank you! i also need to find a moderately priced restaurant in the centre of town. do you have any suggestions?,there are quite a few to choose from. do you have a cuisine preference?,"restaurant, train, hotel","['find_restaurant', 'find_hotel', 'find_train']","{'restaurant-area': 'centre', 'restaurant-pricerange': 'moderate', 'hotel-area': 'centre', 'hotel-pricerange': 'moderate', 'hotel-type': 'hotel', 'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '19:00'}",21,14
PMUL0627.json,no but i need it for 7 people on the same day.,the oak bistro is a moderately priced british restaurant in the centre. would you like me to complete a booking there?,"restaurant, train, hotel",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-pricerange': 'moderate', 'hotel-area': 'centre', 'hotel-pricerange': 'moderate', 'hotel-type': 'hotel', 'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '19:00'}",12,21
PMUL0627.json,sure! it will be 7 people at 16:00 on saturday. please give me the reference number.,"unfortunately, i am unable to book at this time.","restaurant, train, hotel","['book_restaurant', 'find_train']","{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '16:00', 'restaurant-pricerange': 'moderate', 'hotel-area': 'centre', 'hotel-pricerange': 'moderate', 'hotel-type': 'hotel', 'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '19:00'}",16,9
PMUL0627.json,thank you for your time.,"i was able to reserve a spot for you at restaurant one seven. here is your reference number, 3hstwxs7 .","restaurant, train, hotel",['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '16:00', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate', 'hotel-area': 'centre', 'hotel-pricerange': 'moderate', 'hotel-type': 'hotel', 'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '19:00'}",5,20
PMUL0627.json,that's all i need assistance with today. thank you.,you are welcome enjoy.,"restaurant, train, hotel",['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '16:00', 'restaurant-food': 'british', 'restaurant-name': 'restaurant one seven', 'restaurant-pricerange': 'moderate', 'hotel-area': 'centre', 'hotel-pricerange': 'moderate', 'hotel-type': 'hotel', 'train-arriveby': '20:30', 'train-day': 'saturday', 'train-destination': 'london kings cross', 'train-leaveat': '19:00'}",9,4
MUL1572.json,is there an inexpensive restaurant which serves scandinavian food?,"unfortunately, i haven't found any inexpensive restaurants that serve scandinavian food. would you be willing to look for a moderately priced restaurant instead?","restaurant, train",['find_restaurant'],"{'restaurant-food': 'scandinavian', 'restaurant-pricerange': 'cheap'}",9,23
MUL1572.json,"yes, that is fine. please make sure it's in the centre of town.",unfortunately there are no scandinavian restaurants in that area. would you like to try another type of cuisine?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'scandinavian', 'restaurant-pricerange': 'moderate'}",13,18
MUL1572.json,how about british food?,i have found four different british restaurants in the centre area with a moderate price range. may i recommend restaurant one seven?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate'}",4,22
MUL1572.json,"yes, that sounds good, can i get their phone number?",the phone number is 01223337766. can i help you with anything else?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate'}",10,12
